consulta	nombre	categoria	direccion	pagina_web	telefono
laboratorio	Importadora, Distrib. y Comerc. Micro Quality E.I.R.L.	Articulos Para Laboratorios	Capitán Orella 2375 ÑUÑOA - RM	NA	\u00D1U\u00D1OA-RM
laboratorio	Fersyc LTDA.	Equipos Para Laboratorios	Av Bosque Mar 200 San Pedro de la Paz - VIII Región	WWW.FERSYC.CL	(56)413236220
laboratorio	Emcys LTDA.	Equipos Para Laboratorios	Lota 2325 PROVIDENCIA - RM	NA	(56)224940789
laboratorio	Laboratorio Rossan	Laboratorios Dentales	Villanelo 180 Viña del Mar - V Región	NA	(56)322686614
laboratorio	Sociedad Chilena de Enfermedades Respiratorias	Laboratorios Clinicos	Santa Magdalena 75 PROVIDENCIA - RM	WWW.FERCHILE.CL	(56)222316280
laboratorio	Aptos Representaciones	Equipos Para Laboratorios	Pje Alcázar 394 CERRILLOS - RM	NA	(56)225397250
laboratorio	Laboratorio Arbeau LTDA.	Articulos Para Laboratorios	Los Coigües 701 QUILICURA - RM	WWW.ARBEAU.CL	(56)227390694
laboratorio	Servicio Tecnico Computacional Segcam	Laboratorios Dentales	Av Phillipi 677 Temuco - IX Región	NA	(56)452720780
laboratorio	Laboratorio Dental Leonardo	Laboratorios Dentales	Pje Guayacán 2452 SAN Joaquín - RM	NA	(56)225555847
laboratorio	Sociedad Comercial Rumel LTDA.	Laboratorios Fotograficos	Av Chacabuco 254 Los Andes - V Región	WWW.RUMEL.CL	(56)342422223
laboratorio	Itamed	Laboratorios Clinicos	Yerbas Buenas 298 Penco - VIII Región	NA	(56)413185917
laboratorio	Certec	Laboratorios Clinicos	Av 5 de Abril 4454 ESTACIÓN Central - RM	www.centec.cl	(56)982394974
laboratorio	Dental Lobos LTDA.	Laboratorios Dentales	Diego de Velázquez 2179 PROVIDENCIA - RM	NA	(56)222333495
laboratorio	Servicios Dentales Hansen	Laboratorios Dentales	General Del Canto 122 PROVIDENCIA - RM	www.laboratoriodentalhansen.cl	(56)222362992
laboratorio	Laboratorio Dental Farema Dent	Laboratorios Dentales	Pje Chile 255 PAINE - RM	NA	(56)990022221
laboratorio	Sociedad Servicios Control Laboratorio	Laboratorios Farmaceuticos	José de San Martín 2331 Antofagasta - II Región	NA	(56)552430905
laboratorio	Tc Max Chile S.A	Laboratorios Clinicos	Av Nueva Providencia 2260 PROVIDENCIA - RM	NA	(56)222316322
laboratorio	Farmaceutica Pentaline S.A.	Equipos Para Laboratorios	Av Tobalaba 155 PROVIDENCIA - RM	WWW.PENTALINE.CL	(56)223620657
laboratorio	Labsis LTDA.	Equipos Para Laboratorios	Caribes 2270 VITACURA - RM	NA	(56)229536665
laboratorio	Miriam Barahona y Compania Limitada	Equipos Para Laboratorios	1 1034 SAN Miguel - RM	NA	(56)227930230
laboratorio	Mc Intyre S.A. Ingenieria y Comercio	Equipos Para Laboratorios	Pje Kennedy 4917 PEÑALOLÉN - RM	NA	(56)227694549
laboratorio	Mrv Equipos y Servicios Medicos	Equipos Para Laboratorios	Pje General Del Canto 761 PUENTE Alto - RM	NA	(56)228503161
laboratorio	Distribuidora de Productos de Laboratorios Alonso LTDA.	Equipos Para Laboratorios	San Pedro 931 LA Florida - RM	NA	(56)229845969
laboratorio	Madawisystem	Equipos Para Laboratorios	Eleuterio Ramírez 1446 SANTIAGO - RM	WWW.MADAWISYSTEM.CL	(56)227177638
laboratorio	Romulo Leiva Sepulveda	Laboratorios Dentales	Pje Pedro Nolasco 3642 La Serena - IV Región	NA	(56)512481110
laboratorio	Laboratorio Dental Nortdent	Laboratorios Dentales	Pje El Pirquinero 1679 Copiapó - III Región	NA	(56)974791923
laboratorio	Laboratorio del Sur	Laboratorios Dentales	Orompello 236 Concepción - VIII Región	NA	(56)412747676
laboratorio	Dental Barrera	Laboratorios Dentales	Dr. Sótero del Río 470 SANTIAGO - RM	NA	(56)226950062
laboratorio	Laboratorio Dental Ciudad Jardin	Laboratorios Dentales	Av 7 Hermanas 661 Viña del Mar - V Región	NA	(56)998688785
laboratorio	Paterson & Cooke	Equipos Para Laboratorios	Callao 3425 LAS Condes - RM	www.patersoncooke.com	(56)222340505
laboratorio	Laboratorio Clinico Cordillera	Laboratorios Clinicos	Vergara 233 Angol - IX Región	NA	(56)452656486
laboratorio	Laboratorio Bioequivalencia In Vitro	Laboratorios Farmaceuticos	Av 1 Norte 525 Viña del Mar - V Región	www.bioeq.cl	(56)322970353
laboratorio	Lha Chile	Laboratorios De Homeopatia	Félix de Amesti 94 LAS Condes - RM	www.lhachile.cl	(56)998850773
laboratorio	Laboratorio de Histopatología Cemesi	Laboratorios Clinicos	Av Nueva Providencia 1881 PROVIDENCIA - RM	NA	(56)222336515
laboratorio	Guillermo Diaz Burgos, Laboratorio Clinico	Laboratorios Clinicos	Av Serrano 1319 PUDAHUEL - RM	NA	PUDAHUEL-RM
laboratorio	Dental Loumge	Laboratorios Dentales	Padre Mariano 10 PROVIDENCIA - RM	NA	(56)222368964
laboratorio	Gador Limitada	Laboratorios Farmaceuticos	Antonio Bellet 444 PROVIDENCIA - RM	www.gador.com	(56)228871600
laboratorio	Via Costemica Fuentes del Valle	Laboratorios De Cosmeticos	Italia 751 San Fernando - VI Región	NA	(56)722712318
laboratorio	Amsterdam	Laboratorios Clinicos	Av Santa Rosa 1503 SANTIAGO - RM	www.labamsterdam.cl	(56)226594300
laboratorio	Roberto Figueroa Correa, Instalaciones Instrumentales, E.I.R	Equipos Para Laboratorios	Pje San Daniel 1534 INDEPENDENCIA - RM	NA	1534
laboratorio	Laboratorio Dental C & C Limitada	Laboratorios Dentales	Catedral 1009 SANTIAGO - RM	NA	(56)222471927
laboratorio	Laboratorio Dental Evandro	Laboratorios Dentales	Estoril 120 LAS Condes - RM	NA	(56)229541909
laboratorio	Laboratorio Mons Ltda	Laboratorios Dentales	Santiago 710 Villa Alemana - V Región	NA	(56)322952055
laboratorio	Laboratorio Clinico Aguas Azules	Laboratorios Clinicos	José Miguel Carrera 136 Calbuco - X Región	NA	(56)652461300
laboratorio	Astroza, Valle y Compania Limitada	Laboratorios Dentales	Lo Fontecilla 101 LAS Condes - RM	NA	LASCondes-RM
laboratorio	Labotec	Laboratorios Veterinarios	Cerro Los Cóndores 9931 QUILICURA - RM	www.provet.cl	(56)227471100
laboratorio	Bright	Laboratorios Dentales	Hernando de Aguirre 128 PROVIDENCIA - RM	NA	(56)222468586
laboratorio	Cicab LTDA.	Laboratorios Clinicos	Av Monseñor Félix Cabrera 14 PROVIDENCIA - RM	NA	(56)223342717
laboratorio	Perfumes Chick	Laboratorios De Cosmeticos	1 Oriente 1110 Talca - VII Región	www.perfumeschick.cl	(56)712235258
laboratorio	Laboratotio Raul Manuel Muñoz Salas	Laboratorios Clinicos	Astorga 19 Rancagua - VI Región	NA	(56)722242249
laboratorio	Laboratorio Pro Arte LTDA.	Laboratorios Dentales	Del Inca 4446 LAS Condes - RM	NA	(56)227310117
laboratorio	Laboratorio Clinico Veintisiete y Medio LTDA.	Laboratorios Clinicos	Av Gran Av.José Miguel Carrera 9385 LA Cisterna - RM	NA	(56)225592047
laboratorio	Laboratorio Patricio Arriagada y Compania LTDA.	Laboratorios Clinicos	Claudina Urrutia 241 Cauquenes - VII Región	NA	(56)732512404
laboratorio	Migo	Laboratorios Fotograficos	Las Azucenas 2997 PROVIDENCIA - RM	www.migo.cl	(56)227234064
laboratorio	Laboratorio Dental Santa Apolonia Limitada	Laboratorios Dentales	Argomedo 256 Curicó - VII Región	NA	(56)752312047
laboratorio	Centro Medico Preomed	Laboratorios Clinicos	Los Almendros 8883 Antofagasta - II Región	NA	(56)994291626
laboratorio	Mundolab S.A.	Articulos Para Laboratorios	M. Antonio Tocornal 1848 SANTIAGO - RM	NA	(56)227836000
laboratorio	Hercar Laboratorio	Laboratorios Clinicos	Riquelme 776 Iquique - I Región	NA	(56)572422017
laboratorio	Laboratorio Clinico Bionet	Laboratorios Clinicos	Av Salvador 1068 PROVIDENCIA - RM	www.achsarauco.cl	(56)227677500
laboratorio	Gesmed	Laboratorios Clinicos	Av Andrés Bello 1249 PROVIDENCIA - RM	www.gesmed.cl	(56)226360380
laboratorio	Cosmetica Nacional	Laboratorios De Cosmeticos	Vargas Fontecilla 3830 QUINTA Normal - RM	www.cosmeticanacional.cl	(56)224387960
laboratorio	Laboratorio Lem	Laboratorios De Suelos	HUAYTIQUINA 1601 Calama - II Región	www.lemlaboratorios.cl	(56)552955629
laboratorio	Laboratorio Clinico Dr. Salame	Laboratorios Clinicos	Av Apoquindo 4100 LAS Condes - RM	www.apoquindodrsalame.cl	(56)222066995
laboratorio	Bioanalisis	Laboratorios Veterinarios	Barros Arana 1149 Osorno - X Región	NA	(56)642201300
laboratorio	Veterquimica	Laboratorios Veterinarios	Cno a Lonquén 10387 MAIPÚ - RM	www.veterquimica.cl	(56)223844000
laboratorio	Novartis Chile	Laboratorios Farmaceuticos	Rosario Norte 615 LAS Condes - RM	www.novartis.cl	(56)223500200
laboratorio	Laboratorio Huanhuali	Laboratorios Clinicos	Balmaceda 444 La Serena - IV Región	NA	(56)512211438
laboratorio	Labroman	Laboratorios Dentales	3 Poniente 149 Viña del Mar - V Región	www.labroman.cl	(56)322465520
laboratorio	Laboratorio Clinico Virginia	Laboratorios Clinicos	Av Manuel Rodríguez 620 San Fernando - VI Región	www.clinicasanfrancisco.cl	(56)722720772
laboratorio	Laboratorio Controlab	Laboratorios Bromatologicos	América 563 SAN Miguel - RM	NA	(56)225110895
laboratorio	Novo Nordisk	Laboratorios Farmaceuticos	Av Presidente Riesco 5335 LAS Condes - RM	www.novonordisk.cl	(56)224280200
laboratorio	Servilab	Equipos Para Laboratorios	Lynch Sur 816 LA Reina - RM	NA	(56)222275672
laboratorio	Guillermo Guaita Picon	Laboratorios Clinicos	Lib. B. O'Higgins 1250 Copiapó - III Región	NA	(56)522211329
laboratorio	Pitutin Producciones	Laboratorios Dentales	Milazzo 510 Valparaíso - V Región	www.sin.cl	(56)322597695
laboratorio	Policlinico Santa Marta	Laboratorios Clinicos	Av Camilo Henríquez 39 Curicó - VII Región	NA	(56)752310272
laboratorio	Previene Test Spa	Laboratorios Clinicos	Pje Ross 148 Valparaíso - V Región	NA	(56)949751539
laboratorio	Heel Chile	Laboratorios Farmaceuticos	Av Eliodoro Yáñez 1618 PROVIDENCIA - RM	www.heel.cl	(56)223354811
laboratorio	Biolab	Laboratorios Clinicos	Ramón Freire 406 Castro - X Región	www.biolabltda.cl	(56)652632768
laboratorio	Laboratorio Talca	Laboratorios Clinicos	Av Diagonal Isidoro del Solar 99 Talca - VII Región	www.laboratoriotalca.cl	(56)712614121
laboratorio	Laboratorio Clinico Medisur Ltda	Laboratorios Clinicos	Av Prieto Norte 299 Temuco - IX Región	NA	(56)452955900
laboratorio	Dia & Tec LTDA.	Equipos Para Laboratorios	Av Simón Bolívar 5197 LA Reina - RM	NA	(56)227619092
laboratorio	Laboratorio Dental Teknolab	Laboratorios Dentales	Pob. Arturo Prat 188 Coyhaique - XI Región	www.teknolab.cl	(56)672242559
laboratorio	Schulz Dental LTDA.	Laboratorios Dentales	Av Providencia 2653 PROVIDENCIA - RM	NA	(56)223651414
laboratorio	Labordent	Laboratorios Dentales	Pje Ranco 8729 CERRO Navia - RM	NA	(56)986557493
laboratorio	Alpes Laboratorie	Laboratorios Clinicos	Av Isidora Goyenechea 3162 LAS Condes - RM	www.royalpharma.cl	(56)222318648
laboratorio	Laboratorio Clinico Diagnos	Laboratorios Clinicos	Vicuña Mackenna 1974 Calama - II Región	NA	(56)552311143
laboratorio	Laboratorios Saval S.A.	Laboratorios Farmaceuticos	Av Pdte Edo M 4600 RENCA - RM	www.saval.cl	(56)227073000
laboratorio	Sociedad Labident LTDA.	Laboratorios Dentales	Av Laguna Sur 7343 PUDAHUEL - RM	www.clinicadentalabident.cl	(56)227489914
laboratorio	Sayen Dent	Laboratorios Dentales	Ps Ahumada 254 7 SANTIAGO - RM	www.consultadentalypsicologicaensantiago.com	(56)952452483
laboratorio	Laboratorio Clinico Geque y Escobar	Laboratorios Clinicos	Caupolicán 504 Calera - V Región	www.kronos.cl	(56)332224365
laboratorio	Laboratorio Clinico Endoclin	Laboratorios Clinicos	14 Norte 571 Viña del Mar - V Región	www.endoclin.cl	(56)322884943
laboratorio	Laboratorio Clinico Ex Fadda LTDA.	Laboratorios Clinicos	Cumming 33 Valparaíso - V Región	www.laboratorioexfadda.cl	(56)322217093
laboratorio	Tekno Via LTDA.	Laboratorios De Suelos	Pje Presidente Jorge Montt 371 Punta Arenas - XII Región	www.teknovia.cl	(56)612244387
laboratorio	Laboratorio Aclin	Laboratorios Clinicos	9 Norte 795 Viña del Mar - V Región	www.aclin.cl	(56)322534474
laboratorio	Laboratorio Erna Moraga	Laboratorios Clinicos	Condell 1217 Valparaíso - V Región	NA	(56)322256546
laboratorio	Laboratorio Clinico Caledonian	Laboratorios Clinicos	5 Norte 901 Viña del Mar - V Región	www.caledonianlab.com	(56)322766350
laboratorio	Laboratorio Magadental	Laboratorios Dentales	Angamos 917 Punta Arenas - XII Región	NA	(56)612224199
laboratorio	Medilab	Laboratorios Clinicos	Monseñor Fagnano 504 Punta Arenas - XII Región	NA	(56)612615160
laboratorio	Magadental Ltda	Laboratorios Dentales	Angamos 917 Punta Arenas - XII Región	NA	(56)997893001
laboratorio	Medtec Limitada	Laboratorios Farmaceuticos	El Dante 4159 LAS Condes - RM	NA	(56)222283171
laboratorio	Ortodoncia Edith Mondaca R.	Laboratorios Dentales	Av Apoquindo 7910 LAS Condes - RM	NA	(56)222203400
laboratorio	Bio Jsp Reparaciones	Equipos Para Laboratorios	Cuevas 1447 SANTIAGO - RM	www.biojsp.cl	(56)225559032
laboratorio	Galderma Chile Laboratorios LTDA.	Laboratorios Farmaceuticos	Enrique Mac-Iver 440 SANTIAGO - RM	www.galderma.com	(56)224807500
laboratorio	Laboratorio Atylab	Laboratorios De Suelos	4 Norte 130 Talca - VII Región	NA	(56)712212876
laboratorio	Andes Importadora y Exportadora	Articulos Para Laboratorios	Pedro Aguirre Cerda 0871 Temuco - IX Región	www.andesimport.cl	(56)452739558
laboratorio	Laboratorio Dental Carlos Cofre Rivera	Laboratorios Dentales	Arlegui 440 Viña del Mar - V Región	NA	(56)322683104
laboratorio	Laboratorio y Casa Dental Mardent Especialidades	Laboratorios Dentales	Balmaceda 1195 La Serena - IV Región	NA	(56)512210409
laboratorio	Janssen Cilag Chile	Laboratorios Farmaceuticos	Av Presidente Kennedy 5454 VITACURA - RM	www.janssen-cilag.com	(56)226555800
laboratorio	Laboratorio Dental Anita Jara	Laboratorios Dentales	Manuel Bulnes 368 Temuco - IX Región	NA	(56)452528503
laboratorio	Msd Chile	Laboratorios Farmaceuticos	Av Mariano Sánchez Fontecilla 310 LAS Condes - RM	www.msdchile.cl	(56)223621660
laboratorio	Laboratorio Clinico Santa Maria	Laboratorios Clinicos	Juan de Dios Pení 431 La Serena - IV Región	www.laboratoriosantamaria.cl	(56)512550142
laboratorio	Dialisis y Laboratorio Arica LTDA.	Laboratorios Clinicos	18 de Septiembre 933 Arica - XV Región	NA	(56)582258073
laboratorio	Andes Import	Articulos Para Laboratorios	Gral. Gonz. Balcarce 2041 SANTIAGO - RM	www.andesimport.cl	(56)226834510
laboratorio	Geocontrol	Laboratorios De Suelos	María Auxiliadora 799 SAN Miguel - RM	NA	(56)225250356
laboratorio	Servicios de Laboratorio Clínico Ltda.	Laboratorios Clinicos	Manuel Antonio Matta 1891 Antofagasta - II Región	NA	(56)552893133
laboratorio	Ghc Laboratorios Farmacéuticos	Laboratorios Farmaceuticos	Dr. M. Barros Borg. 450 PROVIDENCIA - RM	www.ghc-chile.cl	(56)222354356
laboratorio	B y B Farmaceutica LTDA.	Laboratorios Farmaceuticos	Parinacota 381 QUILICURA - RM	NA	(56)227392372
laboratorio	Cheul & Etcheverry	Laboratorios Clinicos	Arlegui 440 Viña del Mar - V Región	www.cheul.cl	(56)322714189
laboratorio	Allergan Laboratorios	Laboratorios Farmaceuticos	Av Apoquindo 3472 LAS Condes - RM	www.allergan.com	(56)227291800
laboratorio	Histomed	Laboratorios Clinicos	Balmaceda 1015 La Serena - IV Región	NA	(56)512222563
laboratorio	Laboratorio Clinico Cordillera	Laboratorios Clinicos	Doctor Genaro Reyes 581 Los Angeles - VIII Región	www.clinicalosandes.cl	(56)432210280
laboratorio	Inmunomedica	Laboratorios Clinicos	Castellón 317 Concepción - VIII Región	www.inmunomedica.cl	(56)412523416
laboratorio	Prolab	Equipos Para Laboratorios	Vergara 24 SANTIAGO - RM	NA	(56)226987215
laboratorio	Profile Chile	Articulos Para Laboratorios	Ps Huérfanos 835 SANTIAGO - RM	NA	(56)222871545
laboratorio	Farmalatina	Articulos Para Laboratorios	Pje Las Encinas 1495 LAMPA - RM	www.farmalatina.cl	(56)228385000
laboratorio	Laboratorio Clínico Zaragoza	Laboratorios Clinicos	Angel Guarello 2575 PEDRO Aguirre Cerda - RM	www.laboratoriozaragoza.cl	(56)225214614
laboratorio	Laboratorio Clinico Central	Laboratorios Clinicos	Mendoza 357 Los Angeles - VIII Región	www.laboratoriocentral.cl	(56)432320111
laboratorio	Clinicum	Laboratorios Clinicos	Esmeralda 731 Iquique - I Región	www.clinicum.cl	(56)572412599
laboratorio	Centro Medico Riñihue	Laboratorios Clinicos	Manuel Antonio Matta 295 Los Lagos - XIV Región	NA	(56)632461295
laboratorio	Laboratorio Veterianario Lavet	Laboratorios Veterinarios	Carampangue 595 Valdivia - XIV Región	NA	(56)632244262
laboratorio	Laboratorio Diagnotec Gam	Laboratorios Clinicos	Sargento Aldea 2650 Puerto Montt - X Región	www.diagnotec.cl	(56)652267098
laboratorio	Alberto Javier Galdames Carrasco	Laboratorios Dentales	18 de Septiembre 1154 Arica - XV Región	NA	(56)582254731
laboratorio	Laboratorio Durandin S.A.	Laboratorios De Cosmeticos	José Nogueira 1260 Punta Arenas - XII Región	NA	(56)612240443
laboratorio	Porcelab	Laboratorios Clinicos	Av Santa María 217 RECOLETA - RM	www.procelab.cl	(56)227321436
laboratorio	Laboratorio Clinico Angol	Laboratorios Clinicos	Ilabaca 745 Angol - IX Región	www.laboratorioangol.com	(56)452463216
laboratorio	Biolab	Articulos Para Laboratorios	Gijón 33 San Pedro de la Paz - VIII Región	www.biolab.cl	(56)412976759
laboratorio	Bioline	Laboratorios Clinicos	Bascuñán Guerrero 2066 SANTIAGO - RM	www.bioline.cl	(56)226843087
laboratorio	Laboratorio Biotes	Laboratorios Clinicos	Eleuterio Ramírez 1278 Vallenar - III Región	NA	(56)512611854
laboratorio	Laboratorio Anatomia Patologica Schalper S a	Laboratorios Clinicos	Angol 436 Concepción - VIII Región	www.laboratoriolap.cl	(56)412226143
laboratorio	Laboratorios de Criopreservación	Laboratorios Clinicos	Arturo Junge 75 Concepción - VIII Región	www.criocelt.cl	(56)412733128
laboratorio	Arteclab	Laboratorios Dentales	Esmeralda 598 Arauco - VIII Región	NA	(56)412553589
laboratorio	Centro Medico Juen	Laboratorios Clinicos	Av Alto Horno 133 Talcahuano - VIII Región	NA	(56)412585728
laboratorio	Sociedad de Profesionales Medicos Diagnocal	Laboratorios Clinicos	Carrera 503 Calera - V Región	NA	(56)332225144
laboratorio	Distribuidora Farmage	Laboratorios Farmaceuticos	Av Suecia 42 PROVIDENCIA - RM	NA	(56)229462177
laboratorio	Duradent Laboratorio Dental	Laboratorios Clinicos	Eladio Lazcano 257 Casablanca - V Región	NA	(56)322742394
laboratorio	Laboratorio Sotem LTDA.	Laboratorios Clinicos	Av Jorge Alessandri 3511 Talcahuano - VIII Región	NA	(56)412734293
laboratorio	Centro Medico Luis Pasteur	Laboratorios Clinicos	Astorga 165 Rancagua - VI Región	www.laboratorioluispasteur.cl	(56)722230632
laboratorio	Atg Equipos de Laboratorio	Equipos Para Laboratorios	Garibaldi 188 LAMPA - RM	NA	(56)995139506
laboratorio	Laboratorio Diagnostika	Laboratorios Clinicos	Av Salvador 135 PROVIDENCIA - RM	www.lemdiagnostika.cl	(56)222743504
laboratorio	Laboclin	Laboratorios Clinicos	No Publica Dirección 01 SANTIAGO - RM	www.laboclin.cl	(56)322389980
laboratorio	Imase Ingenieria Mantencion y Servicios	Equipos Para Laboratorios	Los Canteros 8666 LA Reina - RM	NA	(56)226511400
laboratorio	Bioseguridad Chile Limitada	Equipos Para Laboratorios	Av José Pedro Alessandri 665 ÑUÑOA - RM	WWW.BIOSEGURIDADCHILE.CL	(56)223565440
laboratorio	Comercializadora Sumilab	Equipos Para Laboratorios	Av Providencia 337 PROVIDENCIA - RM	WWW.SUMILAB.CL	(56)223419571
laboratorio	Servicios Integrales de Equipos Medicos Limitada	Equipos Para Laboratorios	Santa Adela 5263 SAN Miguel - RM	NA	(56)222960566
laboratorio	Evaluacion y Control Ambiental Ecambiente	Equipos Para Laboratorios	7ª Avenida 1370 SAN Miguel - RM	NA	(56)224593877
laboratorio	Cima Sur	Laboratorios Veterinarios	Pje 1 118 Penco - VIII Región	WWW.CIMASUR.CL	(56)413188459
laboratorio	Sociedad Walmor	Laboratorios De Suelos	Independencia 1587 San Carlos - VIII Región	NA	(56)422414314
laboratorio	Centro Alcomed	Laboratorios Clinicos	Punta Arenas 86 Casablanca - V Región	www.alcomed.cl	(56)322742165
laboratorio	Diagnotec Comercial S.A.	Laboratorios Veterinarios	Sargento Aldea 2650 Puerto Montt - X Región	www.diagnotec.cl	(56)652267098
laboratorio	Laboratorio Nancy Ceballo Guzman	Laboratorios Dentales	Yungay 0 Cauquenes - VII Región	NA	(56)732513887
laboratorio	Soc de Profesionales Medilab Limitada	Laboratorios Clinicos	Miguel Aguirre 280 Ovalle - IV Región	NA	(56)532621534
laboratorio	Morales y Fuentealba LTDA.	Laboratorios De Suelos	Valentín Letelier 609 Linares - VII Región	WWW.AGROGESTLTDA.CL	(56)732212375
laboratorio	Centro Medico Emi	Laboratorios Clinicos	Av Regimiento Arica 0 Coquimbo - IV Región	NA	(56)512224552
laboratorio	Metaldent	Laboratorios Dentales	San Rafael 1050 SANTIAGO - RM	WWW.METALDENT.CL	(56)226351825
laboratorio	Natural Lab	Laboratorios Dentales	Carrera 310 Curicó - VII Región	NA	(56)752320872
laboratorio	Trc Equipos Limitada	Equipos Para Laboratorios	8ª Avenida 1150 SAN Miguel - RM	es-la.facebook.com/trc-equipos-ltda-203984013073365/	(56)227858014
laboratorio	Laboratorio Histotec Limitada	Laboratorios Clinicos	Av Los Pajaritos 3195 MAIPÚ - RM	www.histotec.cl	(56)225681820
laboratorio	Ufro	Laboratorios De Suelos	Av Francisco Salazar 01145 Temuco - IX Región	www.ufro.cl	(56)452325000
laboratorio	Laboratorio Médico Bioclinic	Laboratorios Clinicos	No Publica Dirección 01 SANTIAGO - RM	www.bioclinic.cl	(56)995440744
laboratorio	Clinica Dental San Gumercindo	Laboratorios Dentales	San Gumercindo 43 ESTACIÓN Central - RM	NA	(56)223242837
laboratorio	Laboratorio Clinico Torre Medica	Laboratorios Clinicos	Av Bombero Villalobos 1049 Rancagua - VI Región	www.clinicaisamedica.cl	(56)722219096
laboratorio	Laboratorio Clinico San Vicente	Laboratorios Clinicos	Dr. E. Gonz. Cortés 463 San Vicente - VI Región	www.labclinicosanvicente.cl	(56)722571441
laboratorio	Analisis Laboratorio Ltda	Laboratorios Dentales	José Carvacho 0 Santa Cruz - VI Región	NA	(56)722825396
laboratorio	Centro Medico Indira	Laboratorios Clinicos	Sgto. J. B. Cáceres 361 Rancagua - VI Región	NA	(56)722231550
laboratorio	Filtromed	Equipos Para Laboratorios	Dr. P. Lautaro F. 3112 PROVIDENCIA - RM	www.filtromed.cl	(56)224340600
laboratorio	Implant Lab Ltda	Laboratorios Dentales	Av Providencia 2370 PROVIDENCIA - RM	www.implantlab.cl	(56)222614936
laboratorio	Labosel LTDA.	Laboratorios De Suelos	Phillippi 622 Temuco - IX Región	WWW.UCT.CL	(56)452658023
laboratorio	Tecnologias Integradas Agsens Limitada	Equipos Para Laboratorios	Merced 838 SANTIAGO - RM	WWW.AGSENS.CL	(56)226325625
laboratorio	Ines Fernandez y Compania Limitada	Laboratorios Clinicos	Yerbas Buenas 263 Los Andes - V Región	NA	(56)342424103
laboratorio	Sociedad Ezcurra Diaz y Otros y Compania Limitada	Laboratorios Veterinarios	Ramón Freire 488 Castro - X Región	NA	(56)652531822
laboratorio	Sociedad Valle Salud Limitada	Laboratorios Clinicos	Balmaceda 107 Monte Patria - IV Región	NA	(56)532712224
laboratorio	Instituto de Diagnostico Cerebral Ltda	Laboratorios Clinicos	Del Inca 4446 LAS Condes - RM	NA	(56)222085311
laboratorio	Wikerterra	Laboratorios De Suelos	Pje Los Carrera 7373 LA Florida - RM	www.laboratoriodesueloysondaje.com	(56)229693318
laboratorio	Soc Laboratorio Clinico Presmed Limitada	Laboratorios Clinicos	San Antonio 378 SANTIAGO - RM	NA	(56)226380287
laboratorio	Distribuidora y Comercializadora de Insumos de Laboratorio L	Equipos Para Laboratorios	Santa Elvira 548 SANTIAGO - RM	NA	(56)224620870
laboratorio	Tecnologia Medica Ortega Letelier LTDA.	Laboratorios Clinicos	Pedro Aguirre Cerda 01188 LA Cisterna - RM	NA	(56)225589652
laboratorio	Laboratorio Clinico Hemolab Limitada	Laboratorios Clinicos	Av Alessandri 288 Coquimbo - IV Región	NA	(56)512215124
laboratorio	Soc Laboratorio Clinico Integral Eh Ehrlich Ltda	Laboratorios Clinicos	José de San Martín 2390 Antofagasta - II Región	NA	(56)552382540
laboratorio	Arevalo Astroza y Compania Limitada	Laboratorios Dentales	Moneda 812 SANTIAGO - RM	NA	(56)222430916
laboratorio	Laboratorio Doctora Sabina Moreno y Cia.Ltda.	Laboratorios Clinicos	Guardia Vieja 255 PROVIDENCIA - RM	WWW.LABSM.CL	(56)223310218
laboratorio	Pharma Knop Inversiones Limitada	Laboratorios Clinicos	Av Doctor Salas Mecker 1015 Quilpué - V Región	NA	(56)322910773
laboratorio	Sociedad Laboratorio Clinico Wintrobe LTDA.	Laboratorios Clinicos	Av Vicuña Mackenna 3 SANTIAGO - RM	NA	(56)226331188
laboratorio	Soc Rodriguez y Cabrera Ltda	Laboratorios Dentales	Ps Estado 33 SANTIAGO - RM	NA	(56)226390164
laboratorio	Rivas y Carreno Limitada	Laboratorios Dentales	Ps Ahumada 6 SANTIAGO - RM	NA	(56)226981452
laboratorio	Laboratorio Clinico Gilabert Ltda	Laboratorios Clinicos	Santa Isabel 36 SANTIAGO - RM	NA	(56)992332438
laboratorio	Julio Cesar Huentenao Galaz	Laboratorios Dentales	General Las Heras 650 Punta Arenas - XII Región	NA	(56)993891879
laboratorio	Fotos Eli	Laboratorios Fotograficos	Pje Tupungato 3282 Arica - XV Región	NA	(56)978544246
laboratorio	Rpmr S.A.	Equipos Para Laboratorios	General Del Canto 112 PROVIDENCIA - RM	NA	(56)229829385
laboratorio	Laboratorio Clinico Yuen Limitada	Laboratorios Clinicos	Aníbal Pinto 215 Concepción - VIII Región	NA	(56)412230027
laboratorio	Laboratorio Clinico Biomed Limitada	Laboratorios Clinicos	Ariztía Poniente 103 Ovalle - IV Región	NA	(56)532624743
laboratorio	Soc Bioclin Limitada	Laboratorios Clinicos	Av Libertad 1099 Chillán - VIII Región	NA	(56)422240387
laboratorio	Laboratorio Chile S.A.	Laboratorios Farmaceuticos	Av Marathon 3830 MACUL - RM	NA	(56)225967900
laboratorio	Laboratorio Dental Marco Herrera	Laboratorios Dentales	Manuel Bulnes 351 Temuco - IX Región	NA	(56)452720021
laboratorio	Laboratorio Dental Araucania	Laboratorios Dentales	Villota 699 Curicó - VII Región	NA	(56)752224775
